"Countries of the UK, unitary authorities, local authorities, metropolitan and London boroughs and counties",,All,,Laos,,Latvia,,Lebanon,,Libya,,Lithuania,,Luxembourg,,Macedonia,,Malawi,,Malaysia,,Malta,,Mauritius,,Mexico,,Moldova,,Morocco,,Netherlands,,New Zealand,,Nigeria,,Norway,,Pakistan,,Philippines,,Poland,,Portugal,,Republic of Ireland,,Romania,,Russia,,San Marino,,Seychelles,,Sierra Leone,,Singapore,,Slovakia,,Slovenia,,Somalia,,South Africa,,South Korea,,Spain,,Sri Lanka,,Sudan (Ex),,Sweden,,Switzerland,,Taiwan,,Tanzania,,Thailand,,Trinidad and Tobago,,Tunisia,,Turkey,,Uganda,,Ukraine,,United States of America,,Uruguay,,Vatican City,,Venezuela,,Vietnam,,Zambia,,Zimbabwe,
Area Code4,Area Name,estimate,"CI5, 6 +/-",estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-,estimate,CI +/-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000199,    Tamworth,74,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.
E10000031,  Warwickshire,514,z,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,c,c,.,.,.,.,.,.,2,3,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.
E07000218,    North Warwickshire,61,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000219,    Nuneaton and Bedworth,120,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000220,    Rugby,89,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000221,    Stratford-on-Avon,112,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.
E07000222,    Warwick,131,z,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c,.,.,.,.,.,.,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E11000005,  West Midlands (Met County),2 571,z,.,.,.,.,.,.,2,2,c,c,c,c,.,.,c,c,1,1,.,.,1,1,.,.,.,.,c,c,5,3,.,.,1,1,.,.,14,5,3,2,1,1,1,1,26,7,1,1,.,.,.,.,.,.,0,1,.,.,c,c,.,.,6,3,1,1,c,c,c,c,1,1,.,.,c,c,.,.,1,1,.,.,1,1,.,.,.,.,1,1,1,1,.,.,0,1,.,.,.,.,c,c,.,.,1,1,6,3
E08000025,    Birmingham,992,z,.,.,.,.,.,.,1,2,.,.,c,c,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,3,3,.,.,.,.,.,.,10,6,2,2,.,.,c,c,15,7,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,4,4,c,c,c,c,c,c,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3
E08000026,    Coventry,296,z,.,.,.,.,.,.,1,1,c,c,.,.,.,.,c,c,.,.,.,.,c,c,.,.,.,.,.,.,c,c,.,.,0~,1,.,.,c,c,1,1,0~,1,0~,1,4,2,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,.,.,0,1,.,.,.,.,.,.,1,1,.,.,0,1,.,.,.,.,c,c,.,.,.,.,c,c,.,.,.,.,.,.,.,.,1,1,2,2
E08000027,    Dudley,304,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,.,.,c,c,.,.,.,.,.,.,c,c,.,.,c,c,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E08000028,    Sandwell,287,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,c,c,c,c,.,.,1,1,0,1,.,.,.,.,.,.,c,c,.,.,.,.,.,.,0,1,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
E08000029,    Solihull,200,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,c,c,c,c,.,.,.,.,3,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,.,.,.,.,.,.,.,.,.,.,.,.
E08000030,    Walsall,255,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,c,c,.,.,1,1,1,1,.,.,c,c,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c
E08000031,    Wolverhampton,238,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,.,.,1,1,.,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,1,1,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,0,1,1,1
E10000034,  Worcestershire,541,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,c,c,1,2,.,.,3,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,c,c
E07000234,    Bromsgrove,88,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000235,    Malvern Hills,72,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000236,    Redditch,79,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,.,.,c,c,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000237,    Worcester,93,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,c,c
E07000238,    Wychavon,113,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.
E07000239,    Wyre Forest,96,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E12000006,East,5 438,z,.,.,.,.,.,.,c,c,3,3,.,.,.,.,c,c,3,3,2,2,1,1,2,2,.,.,.,.,3,3,3,2,1,2,1,1,6,4,5,3,3,2,7,4,33,9,.,.,2,2,.,.,.,.,c,c,1,1,1,2,.,.,.,.,11,5,c,c,2,2,0,1,0,1,1,2,1,1,c,c,c,c,1,2,1,1,c,c,1,2,.,.,.,.,23,7,.,.,.,.,c,c,c,c,1,1,9,4
E06000055,  Bedford18,149,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,c,c,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,c,c,c,c,.,.,.,.,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.
E06000056,  Central Bedfordshire19,238,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,c,c,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,.,.,.,.,c,c
E06000032,  Luton,182,z,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,0,1,.,.,.,.,.,.,.,.,.,.,0~,1,c,c,.,.,.,.,2,1,0~,1,c,c,0~,0~,5,2,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,1,1,.,.,.,.,0,0,.,.,c,c,c,c,.,.,c,c,c,c,c,c,.,.,0,1,.,.,.,.,0,1,.,.,.,.,.,.,c,c,c,c,1,1
E06000031,  Peterborough,162,z,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,0~,1,0~,1,c,c,c,c,1,1,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,1,1,.,.,c,c,.,.,0,1,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,.,.,.,.,.,.,.,.,.,.,1,1
E06000033,  Southend-on-Sea,159,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,c,c,.,.,1,1,.,.,c,c,.,.,.,.,.,.,c,c,.,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,0,1,.,.,.,.,0,1,.,.,.,.,.,.,.,.,.,.,1,1
E06000034,  Thurrock,147,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,0~,0~,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
E10000003,  Cambridgeshire,564,z,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,c,c,3,3,.,.,2,2,2,2,.,.,c,c,.,.,.,.,.,.,c,c,.,.,.,.,.,.,c,c,.,.,c,c,c,c,.,.,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,4,.,.,.,.,.,.,.,.,.,.,c,c
E07000008,    Cambridge,107,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,.,.,1,2,.,.,.,.,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,c,c
E07000009,    East Cambridgeshire,75,z,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.
E07000010,    Fenland,87,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000011,    Huntingdonshire,161,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,2,2,c,c,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,3,.,.,.,.,.,.,.,.,.,.,.,.
E07000012,    South Cambridgeshire,134,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E10000012,  Essex,1 321,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,c,c,2,2,.,.,.,.,.,.,c,c,.,.,.,.,.,.,c,c,c,c,c,c,9,5,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3,.,.,c,c,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,2,2,.,.,.,.,.,.,.,.,.,.,c,c
E07000066,    Basildon,167,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000067,    Braintree,136,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.
E07000068,    Brentwood,69,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000069,    Castle Point,87,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000070,    Chelmsford,161,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.
E07000071,    Colchester,156,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c
E07000072,    Epping Forest,121,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000073,    Harlow,78,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000074,    Maldon,60,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000075,    Rochford,80,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c
E07000076,    Tendring,138,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000077,    Uttlesford,70,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E10000015,  Hertfordshire,1 035,z,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,c,c,c,c,c,c,c,c,2,2,c,c,c,c,1,2,10,5,.,.,c,c,.,.,.,.,.,.,.,.,1,2,.,.,.,.,2,2,.,.,c,c,.,.,.,.,1,2,.,.,.,.,.,.,1,2,1,1,c,c,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,2,2
E07000095,    Broxbourne,87,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.
E07000096,    Dacorum,137,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000242,    East Hertfordshire,129,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.
E07000098,    Hertsmere,92,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,c,c,.,.,.,.,.,.,.,.,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000099,    North Hertfordshire,119,z,.,.,.,.,.,.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
E07000240,    St Albans20,130,z,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,c,c,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,1,2
